date,temp_mean(c),temp_min(c),temp_max(c),Pressure,global_radiation,Wind_Speed,Wind_Bearing,satellite_activity_index,norad_density_index,normalized_label
2025-12-18,7.845217168658493,11.885957781634854,15.46011330015584,1014.2525090872531,-1.0764389349083212,1.9038312144110723,210,0.3317079401068274,43,0.05467571537992908
2025-12-19,14.272732647784121,7.946570857620542,16.737267974318097,1010.4416805819454,17.975813620751328,5.417974994315471,185,0.5147502176895107,54,0.6353762605875407
2025-12-20,7.759886817437535,7.722906784530397,17.292669672017077,1008.7278692213172,-1.1734778946737514,4.013020601820298,16,0.36935226117628545,33,0.04696645639211439
2025-12-21,13.804025923939061,9.77328483515221,15.66903551702528,1012.3649713536406,0.503083142250421,4.8823046305835325,305,0.58929089181943,44,0.5930304660168016
2025-12-22,10.3630066557071,8.589598938948193,15.938258978152028,1014.5479482530403,7.44757400449132,4.3732001859725935,55,0.4418549729618415,43,0.2821480151504174
2025-12-23,12.73124603383615,6.98751180082367,18.13997497655698,1006.9956748854836,-7.05714299869627,5.326510081577164,312,0.8553130168623762,34,0.49610905538874545
2025-12-24,15.326985470591179,9.741574999638594,15.951150687557865,1009.1424650758821,18.96418893678126,3.916708123907641,328,0.7612732426429047,58,0.7306238241257313
2025-12-25,11.66911595302244,7.830988691467942,16.870052087207352,1011.6841176866144,10.355996754855832,2.390463196832087,38,0.7284397864504648,30,0.4001498128146878
2025-12-26,12.831472362521472,7.932066922472516,13.844876766673245,1010.5202461322311,17.60662161802903,1.797730513571635,113,0.5820238696502761,39,0.5051641068935987
2025-12-27,14.810915331723706,10.52665797232757,15.667006072330883,1015.6141278453381,-25.376616420776003,4.503212026484708,173,0.7594731202753275,44,0.6839989327537892
2025-12-28,13.250064022572388,6.896709940049619,16.4753686308358,1006.9136335550528,-24.317764081299202,2.841489158665034,179,0.7512491372368736,41,0.5429822041039991
2025-12-29,13.64219922361075,10.704511516573143,16.246869781556462,1010.3511718491765,3.4667788980196192,3.694415203315368,55,0.7095439112410988,21,0.5784100651146192
2025-12-30,13.554515851755076,7.085805209741203,17.058674403265634,1008.7977776139202,-7.125059440749276,2.3463248869108027,202,0.3060290347031856,28,0.5704882200397073
2025-12-31,15.72999685424336,7.5216663397170205,16.779924276036233,1015.1474277834384,5.817631576301508,2.482720783533222,230,0.8938624687753232,36,0.7670343051228976
2026-01-01,12.828802800003762,10.65701507512795,16.514495985316554,1008.3889246158121,14.359035477507113,1.9531030969343028,196,0.8711778599485793,26,0.5049229225021282
2026-01-02,13.05365808459063,10.715682173396962,18.45582631917099,1012.3141610750847,-10.45506151995423,5.427875954446881,307,0.3874522543929537,48,0.5252377061500968
2026-01-03,14.007849544344376,7.598590389124192,19.882346469871056,1009.2751096761428,-0.5455816025514886,2.2784745287328567,346,0.6304762706802159,41,0.6114451221743714
2026-01-04,13.356208125562734,10.494670429561005,16.043144512352573,1012.4695314608189,12.868465802476562,4.093936815126495,305,0.6834207100217246,38,0.5525719030595668
2026-01-05,11.756929827274766,8.980972834112583,16.34296775171604,1013.2761117565847,-12.754547257300258,4.648705903930796,57,0.32169726608540666,44,0.4080834482638327
2026-01-06,11.810634543821667,11.127714122470536,17.600743560618543,1012.8927904582162,3.160585182475777,2.1126866819658447,116,0.31967300720547265,33,0.41293545652118946
2026-01-07,11.681609490972436,10.834416636999208,19.2113967186299,1012.143809411054,2.651003605152594,5.022272058051049,297,0.7653178437646262,20,0.40127855444474636
2026-01-08,12.603992603341016,12.363448198392982,17.67458422231409,1008.4548666825683,-0.5149017146937889,5.968857117600002,55,0.837941694837794,39,0.48461221236937774
2026-01-09,15.297875218539714,8.690362508984306,14.486323797698114,1012.4626846080691,6.680307224278036,3.2514272362219314,145,0.7624228106965887,42,0.727993828244381
2026-01-10,8.971443903079848,9.813434758226494,18.343874434456442,1009.0800561097094,9.216847507916938,5.850796289293442,125,0.704486288904091,39,0.15642583653169273
2026-01-11,12.292774797065325,6.753416126619682,16.86661658449421,1013.460674338913,27.646839641781856,2.8317202075908563,96,0.5419626771164625,33,0.45649491722329194
2026-01-12,14.209713775101681,10.342888956137791,16.44973222360467,1007.9151086930582,-2.8372517900564134,5.509732656622499,124,0.6092203432302721,47,0.6296827552441604
2026-01-13,12.983543166433957,9.192524608283565,15.308533452731481,1011.25550739408,3.1866398742321738,2.4214600143472254,220,0.7483357645938442,21,0.5189031012264684
2026-01-14,14.06827837504529,6.616079272132991,16.15300098416745,1009.835641001181,12.110618182267736,1.952839747289536,176,0.4126278312673698,45,0.6169046274915103
2026-01-15,12.898703416041549,11.545514083463036,14.89574447279109,1011.8163639962839,-5.029389690605769,3.5698089065976513,326,0.6796890242810785,25,0.5112381660787975
2026-01-16,13.471661789161145,7.188688056989446,14.838039199387742,1004.7019657555383,27.357526687834387,4.3433365744804515,190,0.6404176180209515,58,0.5630026839134674
2026-01-17,13.420839144392723,7.676381817316055,15.142600460094856,1009.3683007679657,15.808166109801011,2.5793126135465663,334,0.682337447133142,50,0.5584110594169162
2026-01-18,12.611629310268839,8.527814058537324,17.28169753323853,1015.579968306807,-17.902766023618057,1.6301059459258447,243,0.49084543762697247,29,0.4853021585688042
2026-01-19,11.05557905041468,4.2677962413181305,17.981022607964622,1012.6283420350003,23.682042210480223,3.1918331989184994,350,0.6866528052015142,45,0.3447191856919069
2026-01-20,13.123348821913876,8.111122195473978,16.20694294476844,1009.6945368552501,-2.0352851044109928,5.794358508053393,299,0.5237417515221221,52,0.5315339880168555
2026-01-21,13.907998110443609,10.393346136251681,17.52634053702069,1013.601044057698,16.158291723149453,4.558896960059535,159,0.7866397746982463,45,0.6024239409272396
2026-01-22,11.72304977741358,6.972111610838083,19.091588978451888,1010.0604361331192,11.548284588011313,2.807696824873601,69,0.787774427354973,28,0.4050225200576002
2026-01-23,10.595734105708758,7.883040548311294,16.92457872072861,1016.152654961882,4.530910719345572,2.023852247873431,343,0.5178502215162235,59,0.303174017738765
2026-01-24,11.971925392370252,9.98038700698863,18.22723263471415,1005.6436822702503,-2.728441293374976,3.3902168767349345,317,0.4543077645350909,25,0.42750744533916163
